Namespace	Id	Aktiv	Hemlig	Namn	Ansvarigt datav�rdskap	Ansvarig organisation	Ansvarig organisation e-post	Anv�ndande datav�rdskap	Media	Position N	Position E	Synonymer	EU_CD	L�nsID	Sj�-Id_SMHI_sj�register	Sj�ID_RI	VdrID_RI	�ldreProvplatsID	Kommentar
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159456	SANT	FALSKT	A / VECKEFJ	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	7023259	682135	A		22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135620	SANT	FALSKT	GUNNARSTENARNA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6522321	675507			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135850	SANT	FALSKT	FLADEN-3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6350260	312013			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135879	SANT	FALSKT	SW H�LL�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6467107	267472			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157180	SANT	FALSKT	GRYM2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6382642	592813			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157852	SANT	FALSKT	MECKLENBURGER BUCHT	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6024060	275608								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157259	SANT	FALSKT	STANNA 9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6474354	610200	STANNA 9		05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157426	SANT	FALSKT	BR�VIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6502496	625089			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157827	SANT	FALSKT	F69	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6637589	776798								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157377	SANT	FALSKT	UKV1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7074671	772732			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135939	SANT	FALSKT	BY9 W	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6204014	743042	BCS III-10NE							VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157007	SANT	FALSKT	PMK2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6211621	545119			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156819	SANT	FALSKT	N10	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7048688	737731	N 10		24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135340	SANT	FALSKT	GO 10	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6372893	745610		SE637218-169738	09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157400	SANT	FALSKT	ARVASK�R	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6346262	323823			13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157845	SANT	FALSKT	N 2B-3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6830702	649130			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135867	SANT	FALSKT	V�DER�-5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6495446	248420			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135292	SANT	FALSKT	SK33	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6406209	292725	"GOTE 4; GOTE4; SK 33; SK33; SSO ST P�LSAN"	SE641089-124474	14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135818	SANT	FALSKT	SK�LDERVIKEN-6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6254549	316923								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135845	SANT	FALSKT	GF10	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6372342	235513								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135335	SANT	FALSKT	GO 17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6354437	740280		SE635378-169183	09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135645	SANT	FALSKT	HAN�-6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6154297	463182			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157395	SANT	FALSKT	X21 / EXT	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6791126	620496	"11; MIDSOMMAR"	SE679192-157729	21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135017	SANT	FALSKT	KA6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6277206	355221	"KA 6; KA6; KA6 (L4); Ka 6; Ka6; L4; LAHOLMSBUKTEN NORR (L4)"	SE639274-131093	13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157669	SANT	FALSKT	R 8-15	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7305991	844258			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135498	SANT	FALSKT	N 5-2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7188432	839367								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156816	SANT	FALSKT	S�05 / SL�TB KILL-GNES	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6482976	583915			05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159481	SANT	FALSKT	LD2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7285225	835595			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157163	SANT	FALSKT	�VF 1:1 H�GAN�S	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6232969	346006	�VF 1:1		12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156945	SANT	FALSKT	MARM2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6338041	588579			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157251	SANT	FALSKT	GAVIKSFJ�RDEN-EDS�TTERFJ�RDEN R 4-1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6975123	673429	R 4-1	SE697536-163255	22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157660	SANT	FALSKT	AC 17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7180583	807913			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135974	SANT	FALSKT	N 3-3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6870549	643765			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156769	SANT	FALSKT	BF 32	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6472603	615268	BF 32		05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135368	SANT	FALSKT	PERS�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6519733	650604	15	SE652017-160412	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157283	SANT	FALSKT	C4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6744724	623956			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135505	SANT	FALSKT	N 6-4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7217781	820798			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157197	SANT	FALSKT	HAE 26	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6490406	633489			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157352	SANT	FALSKT	E 4A	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6980136	675336	GAVIKSFJ�RDEN-EDS�TTERFJ�RDEN  E 4A	SE698041-163455	22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135606	SANT	FALSKT	N�R-I	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6306427	735816								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135968	SANT	FALSKT	NB 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7051156	738579			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157575	SANT	FALSKT	FALSTERBO	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6135212	374373			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157743	SANT	FALSKT	1008 V SVARTL�GA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6609886	726501	"1008; V SVARTL�GA"	SE660943-168112	01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157506	SANT	FALSKT	X16	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6835420	624691			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156933	SANT	FALSKT	K9 KR�KLINGEOMR�DET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6382906	315678	K9		13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157048	SANT	FALSKT	H�2 / �GERBOFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7063550	743967			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157390	SANT	FALSKT	R 6-16	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7236736	807496			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135941	SANT	FALSKT	15NE SVANEKE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6131591	526011								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157437	SANT	FALSKT	K387 / R	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6785811	619847			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156990	SANT	FALSKT	S�07 / TR�NN�FJ KVA-GA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6476549	599597			05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135350	SANT	FALSKT	HAE 9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6481629	636999		SE648222-159005	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135555	SANT	FALSKT	TOR3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6217098	523328	"A5; B3"		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157527	SANT	FALSKT	S�17 / O HERTIG�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6511132	630182			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136014	SANT	FALSKT	KR 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6511500	636033			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135965	SANT	FALSKT	6007 S LANDSORT	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6495670	669143	6007		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135387	SANT	FALSKT	SUDERS	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6315471	701435	34	SE631539-165264	09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135870	SANT	FALSKT	V�DER�-10	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6488556	208256								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157823	SANT	FALSKT	N 2B-2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6814219	644384			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157302	SANT	FALSKT	4131 BURGSVIK	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6326998	695229	4131		09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156949	SANT	FALSKT	BURE� 3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7179756	798376			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157755	SANT	FALSKT	U3B / YTTRE L�VSTABUKTEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6725602	649666			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135443	SANT	FALSKT	HO 17	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7087513	795425			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135393	SANT	FALSKT	MITTSK�R	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6458007	285292		SE646161-123784	14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157586	SANT	FALSKT	OKG2-V	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6365207	601153			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157065	SANT	FALSKT	�KERVIKSUDDE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6584517	713971			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135981	SANT	FALSKT	R 3-11	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6868328	624148			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135578	SANT	FALSKT	�STRA R�N	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6368628	309787	� R�N		13					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135406	SANT	FALSKT	BY31 LANDSORTSDJ	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6498185	687956	"BY 31; BY31; BY31  LANDSORTSDJUPET; BY31 LANDSORTSDJ; BY31 LANDSORTSDJUPET; LANDSORTSDJ"	SE649817-164122	01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135763	SANT	FALSKT	US1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6985564	690192			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157534	SANT	FALSKT	R 6-10	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7231397	809552			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157199	SANT	FALSKT	S9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7054715	746853			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135917	SANT	FALSKT	�RESUND-5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6178181	369179			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135984	SANT	FALSKT	IVB2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6369499	761075	IVB 2		09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157667	SANT	FALSKT	S15 / V TJOCK�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6630143	730152	S15		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157085	SANT	FALSKT	X17 / EXT	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6786459	616532			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135309	SANT	FALSKT	1004 SO GILL�GA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6591446	753473	1004	SE659065-170787	01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157500	SANT	FALSKT	M4-V	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6322359	594471			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157825	SANT	FALSKT	KO 4D	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6605125	743859			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135521	SANT	FALSKT	NB 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7053283	736631			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157306	SANT	FALSKT	K27 / NASTENS�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6222572	496397			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135929	SANT	FALSKT	KL�VNINGARNA-1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6543433	275929			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135876	SANT	FALSKT	�16	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6466360	249293								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157448	SANT	FALSKT	R 6-15	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7236245	807807			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157774	SANT	FALSKT	OLE 2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6339139	632899			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156970	SANT	FALSKT	LF 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6816400	615647			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135715	SANT	FALSKT	TR�SKELN �LANDS HAV	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6623671	775008								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135671	SANT	FALSKT	�BYFJORDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6475978	288222			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157080	SANT	FALSKT	G4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6675385	698418	G4 GALTFJ�RDEN		03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135380	SANT	FALSKT	�RNSK�R	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6517018	648675	18	SE651748-160216	04					VAL-2018-05-14
